Country Name;Country Code;Series Name;Series Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Denmark;DNK;Trade (% of GDP);NE.TRD.GNFS.ZS;67,30457944;69,16847628;66,97970061;65,64358337;67,84321794;68,57331465;68,52648242;71,29017598;71,3454175;72,72885664;83,04208595;83,9226646;84,48459255;80,76130018;82,00773082;89,39879525;97,42986077;100,0476746;104,4703102;89,39485666;94,38772823;102,0129305;104,3622805;103,6128132;103,2108592;105,1303625;101,4527838;104,2156769;108,8139855;111,8914751;104,4334327
Djibouti;DJI;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;347,7203171;298,5645358;268,3634563;213,0719986;305,9679664;300,3989005;320,9392304;225,7448713
Dominica;DMA;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Dominican Republic;DOM;Trade (% of GDP);NE.TRD.GNFS.ZS;69,19841368;83,09106896;80,46480154;78,00289677;77,15790827;73,89795938;72,64249087;74,23323717;75,91130271;76,30275328;79,3003931;70,51056781;68,7232829;84,44950319;81,35142294;61,65355874;63,76648264;61,22925915;61,42850583;50,65093768;56,05739642;59,06925784;58,50625367;56,8137658;55,66010415;52,34712387;51,73065712;50,75953555;52,33517096;50,9129822;44,73316135
Ecuador;ECU;Trade (% of GDP);NE.TRD.GNFS.ZS;44,59491229;45,19663998;44,80654365;43,17121842;43,7777475;45,91127073;44,21570268;45,01718632;43,39510795;49,2012508;65,40429538;56,12848674;54,79664394;52,3575427;56,07454672;61,95815079;65,84235562;68,85058545;74,59029636;57,34734606;65,77738491;70,03568375;67,00292909;63,43330033;61,42637662;47,82803971;40,5344918;43,61772332;48,00934762;48,08284949;43,98931094
Egypt, Arab Rep.;EGY;Trade (% of GDP);NE.TRD.GNFS.ZS;52,92275574;62,84444444;59,30984903;55,92783505;50,62857143;50,24509804;46,94856146;43,73824746;41,927627;38,36150845;39,0179359;39,81042654;40,98706783;46,17964072;57,81990521;62,95264624;61,51853651;65,07787325;71,68062535;56,55344464;47,93635007;45,25563416;40,71176927;40,37303806;36,92018779;34,84594296;30,24654905;42,83213436;45,91101967;41,12401716;32,12625557
El Salvador;SLV;Trade (% of GDP);NE.TRD.GNFS.ZS;49,61562778;47,75343093;48,67524582;53,52729049;55,14864864;59,36075434;55,28185673;63,55709275;60,87229075;60,99048962;68,7100889;65,89073854;65,91909078;68,23698248;69,78226418;69,71581168;73,45556751;77,62105603;80,66597394;66,07119117;73,53728767;79,2766437;77,64857162;80,45119449;78,10442575;76,56027074;72,81909337;74,30465119;75,63361689;76,0420131;66,45950695
Equatorial Guinea;GNQ;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;131,0244718;118,5327824;134,0837899;128,6880066;122,2120771;144,668225;114,3773466;116,6754225;106,8932849;104,3791987;98,87805917;92,60073072;102,4282583;103,6456816;94,87879243;77,92788464
Eritrea;ERI;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;56,37718937;102,0600016;110,8817782;105,3226286;116,6175203;115,4147767;94,92756567;96,25923618;67,88136193;72,06271096;76,59016366;74,00782429;65,57090685;61,10603102;45,26084605;34,55955953;30,56095005;27,97214161;37,47146546;47,39379012;..;..;..;..;..;..;..;..;..
Estonia;EST;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;132,1263727;148,1430694;139,0874737;132,9774428;151,0513444;156,8382358;144,1164536;126,4956264;126,5466401;123,2823454;122,7447728;129,9495001;135,9127921;136,6207377;133,9808292;136,6819882;116,7590799;143,6717623;166,7460724;169,1560678;164,6016322;157,9539448;148,5071571;147,7462327;144,6356509;143,4852249;140,352148;137,3926413
